ticker,sector,year,revenue_m,rev_growth_pct,gross_profit_m,gross_margin_pct,operating_income_m,net_income_m,eps_diluted,operating_cf_m,free_cash_flow_m,capex_m,total_debt_m,stockholders_equity_m,debt_equity,roe_pct,market_cap_m,pe_ratio,dividend_yield_pct
PSA,Real Estate,2025,4824.11,,,,,1784.35,9.01,3186.45,,,10253.88,9248.13,1.1088,19.2942,,,
PSA,Real Estate,2026,,,,,,,,,,,,,,,,,0.1169
PSX,Energy,2011,,,,,,,,,,,,,,,,,
PSX,Energy,2012,,,,,,735.0,1.16,2092.0,2092.0,,,23264.0,,0.0316,20966.82,28.8,0.1616
PSX,Energy,2013,,,,,,4775.0,7.52,5006.0,5006.0,,,20775.0,,0.2298,31101.65,6.6,0.3218
PSX,Energy,2014,,,,,,4124.0,6.48,4296.0,4296.0,,28.0,21950.0,0.001,0.1879,29677.22,7.3,0.4806
PSX,Energy,2015,,,,,,3726.0,6.02,6027.0,6027.0,,1100.0,21590.0,0.051,0.1726,33886.5,9.2,0.4732
PSX,Energy,2016,,,,,,4762.0,8.33,3529.0,3529.0,,,23100.0,,0.2061,34096.96,7.2,0.4879
PSX,Energy,2017,,,,,,4227.0,7.73,5713.0,5713.0,,,22390.0,,0.1888,39522.64,9.4,0.4496
PSX,Energy,2018,23595.0,,,,,1555.0,2.92,2963.0,2963.0,,,25085.0,,0.062,33720.58,21.9,0.5820000000000001
PSX,Energy,2019,23595.0,0.0,,,,5106.0,9.85,3648.0,3648.0,,,24653.0,,0.2071,44111.7,8.7,0.4904
PSX,Energy,2020,111461.0,3.7239,,,,5595.0,11.8,7573.0,7573.0,,,24910.0,,0.2246,26664.98,4.8,0.7626000000000001
PSX,Energy,2021,107293.0,-0.0374,,,,3076.0,6.77,4808.0,4808.0,,,18984.0,,0.162,27744.99,9.1,0.7067
PSX,Energy,2022,64129.0,-0.4023,,,,-3975.0,-9.06,2111.0,2111.0,,,19166.0,,-0.2074,40412.87,-10.1,0.4999
PSX,Energy,2023,111476.0,0.7383,,,,1317.0,2.97,6017.0,6017.0,,,29494.0,,0.0447,53838.69,41.2,0.4119
PSX,Energy,2024,169990.0,0.5249,,,,11024.0,23.27,10813.0,10813.0,,,30583.0,,0.3605,50982.17,4.6,0.4994
PSX,Energy,2025,132376.0,,,,,4403.0,10.79,4962.0,,,18678.0,29093.0,0.642,15.1342,,,
PSX,Energy,2026,,,,,,,,,,,,,,,,,0.1734
PTC,Other,2011,,,,,19.3,31.52,0.27,69.68,39.59,30.09,,702.52,,0.0449,2114.98,67.6,
PTC,Other,2012,,,702.35,,74.78,24.37,0.2,156.64,129.91,26.73,,761.58,,0.032,2632.25,112.6,
PTC,Other,2013,,,810.18,,117.11,85.42,0.71,78.7,50.88,27.82,,747.3,,0.1143,4230.98,49.8,
PTC,Other,2014,,,883.55,,128.1,-35.4,-0.3,217.97,186.56,31.41,,822.69,,-0.043,4341.05,-122.2,
PTC,Other,2015,,,920.5,,127.32,143.77,1.19,224.68,195.35,29.33,,797.26,,0.1803,3983.32,29.1,
PTC,Other,2016,,,983.28,,196.58,160.19,1.34,304.55,279.28,25.27,,926.48,,0.1729,5262.98,34.5,
PTC,Other,2017,,,920.51,,41.62,47.56,0.41,179.9,149.28,30.63,,853.89,,0.0557,6986.61,148.2,
PTC,Other,2018,,,814.87,,-37.01,-54.47,-0.48,183.26,157.07,26.19,,860.17,,-0.0633,9561.11,-172.7,
PTC,Other,2019,1164.04,,835.54,0.7178,41.77,6.24,0.05,135.2,109.76,25.44,643.27,842.67,0.763,0.0074,8835.6,1497.8,
PTC,Other,2020,1241.82,0.0668,915.32,0.7371,72.61,51.99,0.44,247.75,211.71,36.04,669.13,885.44,0.756,0.0587,13743.07,271.8,
PTC,Other,2021,1255.63,0.0111,930.25,0.7409,63.04,-27.46,-0.23,285.14,220.73,64.41,1005.31,874.59,1.149,-0.0314,14068.54,-526.7,
PTC,Other,2022,1458.41,0.1615,1124.14,0.7707999999999999,210.86,130.69,1.12,233.81,213.61,20.2,1439.47,1202.0,1.198,0.1087,14064.25,107.2,
PTC,Other,2023,1807.16,0.2391,1436.06,0.7946,380.75,476.92,4.03,368.81,344.1,24.71,1350.63,1438.25,0.939,0.3316,20552.9,43.4,
PTC,Other,2024,1933.35,0.0698,1547.37,0.8004000000000001,447.36,313.08,2.65,435.33,415.83,19.5,1686.41,2038.47,0.827,0.1536,21852.21,69.4,
PTC,Other,2025,2739.23,,2294.24,83.7549,982.38,734.0,6.08,867.7,856.69,11.01,1172.43,3826.23,0.3064,19.1834,,,
PTC,Other,2026,,,,,,,,,,,,,,,,,
PWR,Other,2011,,,593.49,,242.12,,0.81,376.9,211.92,164.98,,3365.55,,,4460.14,26.1,
PWR,Other,2012,,,589.52,,243.99,,0.72,,,144.04,,3381.95,,,5518.67,37.2,
PWR,Other,2013,,,561.72,,194.84,,,,,162.28,,3766.55,,,6477.11,,
PWR,Other,2014,,,937.71,,465.12,,,,,209.44,7.29,4234.19,0.002,,5928.77,,
PWR,Other,2015,,,986.93,,476.0,,,,,221.95,81.36,4514.47,0.018,,4186.71,,
PWR,Other,2016,,,1168.79,,429.06,,,,,247.22,482.43,3085.49,0.156,,5225.97,,
PWR,Other,2017,,,923.66,,237.5,,1.59,,,209.97,361.12,3339.43,0.108,,5550.41,24.1,
PWR,Other,2018,7651.32,,1013.8,0.1325,320.81,,1.26,,,212.56,671.94,3791.57,0.177,,,23.4,0.0163
PWR,Other,2019,9466.48,0.2372,1241.86,0.1312,378.85,314.98,2.0,371.89,127.24,244.65,,3604.16,0.009,0.0874,,20.1,0.0509
PWR,Other,2020,11171.42,0.1801,1479.96,0.1325,540.27,293.35,1.9,358.79,65.19,293.6,,4050.29,0.002,0.0724,,37.5,0.0353
PWR,Other,2021,12112.15,0.0842,1600.25,0.1321,554.87,402.04,2.73,526.55,264.79,261.76,,4344.18,0.001,0.0925,,41.7,0.019
PWR,Other,2022,11202.67,-0.0751,1660.85,0.1483,611.37,445.6,3.07,1115.98,855.92,260.05,,5112.3,0.003,0.0872,20224.63,46.2,0.0305
PWR,Other,2023,12980.21,0.1587,1953.26,0.1505,663.52,485.96,3.34,582.39,196.54,385.85,,5383.46,,0.0902999999999999,30749.83,64.4,0.0184
PWR,Other,2024,17073.9,0.3154,2529.16,0.1481,872.06,491.19,3.32,1130.31,702.68,427.63,,6272.24,,0.0783,45911.82,95.0,0.0103
PWR,Other,2025,28479.7,,4275.08,15.011,1611.51,1028.38,6.8,2229.97,1620.82,609.15,5231.01,8938.25,0.5852,11.5054,,,
PWR,Other,2026,,,,,,,,,,,,,,,,,0.0037
PYPL,Financials,2011,,,,,,,,,,,,,,,,,
PYPL,Financials,2012,,,,,,,,,,,,,,,,,
PYPL,Financials,2013,,,,,,,,,,,,,,,,,
PYPL,Financials,2014,,,,,,,,,,,,,,,,,
PYPL,Financials,2015,,,,,1091.0,955.0,0.78,1993.0,1602.0,391.0,,6181.0,,0.1545,43857.12,46.2,
PYPL,Financials,2016,,,,,1268.0,419.0,0.34,2220.0,1728.0,492.0,,7390.0,,0.0567,48054.36,115.5,
PYPL,Financials,2017,,,,,1461.0,1228.0,1.0,2546.0,1824.0,722.0,,8248.0,,0.1489,88386.79,73.2,
PYPL,Financials,2018,,,,,1586.0,1401.0,1.15,3158.0,2489.0,669.0,,13759.0,0.073,0.1018,100371.37,72.7,
PYPL,Financials,2019,,,,,2127.0,1795.0,1.47,2531.0,1864.0,667.0,0.0,15386.0,,0.1167,126316.24,73.2,
PYPL,Financials,2020,15451.0,,,,2194.0,2057.0,1.71,5480.0,4657.0,823.0,4965.0,16885.0,0.294,0.1218,273255.66,136.2,
PYPL,Financials,2021,17772.0,0.1502,,,2719.0,2459.0,2.07,4071.0,3367.0,704.0,8939.0,20019.0,0.447,0.1228,219840.4,90.6,
PYPL,Financials,2022,21454.0,0.2072,,,3289.0,4202.0,3.54,6219.0,5353.0,866.0,8049.0,21727.0,0.37,0.1934,82742.59,20.0,
PYPL,Financials,2023,25371.0,0.1826,,,4262.0,4169.0,3.52,5797.0,4889.0,908.0,10417.0,20274.0,0.514,0.2056,69390.76,17.4,
PYPL,Financials,2024,27518.0,0.0846,,,3837.0,2419.0,2.09,5813.0,5107.0,706.0,9676.0,21727.0,0.445,0.1113,91008.62,40.6,
PYPL,Financials,2025,33172.0,,,,6065.0,5233.0,5.41,6416.0,5564.0,852.0,,20256.0,,25.8343,,,
PYPL,Financials,2026,,,,,,,,,,,,,,,,,0.0375999999999999
QCOM,Information Technology,2011,10387.0,,,,2542.0,1592.0,0.95,7172.0,6411.0,761.0,,20858.0,,0.0762999999999999,60581.85,39.6,0.2666
QCOM,Information Technology,2012,10982.0,0.0573,,,3727.0,3247.0,1.96,4076.0,3650.0,426.0,,26951.0,,0.1205,72295.74,21.9,0.2693
QCOM,Information Technology,2013,14957.0,0.362,,,5026.0,4260.0,2.52,4900.0,4307.0,593.0,,33523.0,,0.1271,90132.07,21.0,0.2953
QCOM,Information Technology,2014,19121.0,0.2784,,,5682.0,6109.0,3.51,5998.0,4714.0,1284.0,,36088.0,,0.1693,91031.58,15.4,0.3576
QCOM,Information Technology,2015,24866.0,0.3005,,,7230.0,6853.0,3.91,8778.0,7730.0,1048.0,0.0,39169.0,,0.175,62546.47,9.6,0.5956
QCOM,Information Technology,2016,26487.0,0.0652,,,7550.0,7967.0,4.65,8887.0,7702.0,1185.0,9969.0,31421.0,0.317,0.2536,85304.47,10.9,0.4907
QCOM,Information Technology,2017,25281.0,-0.0455,,,5776.0,5271.0,3.22,5506.0,4512.0,994.0,10008.0,31778.0,0.315,0.1659,86223.56,16.0,0.5203
QCOM,Information Technology,2018,23554.0,-0.0683,,,6495.0,5705.0,3.81,7632.0,7093.0,539.0,19398.0,,,,71976.35,12.4,0.6174000000000001
QCOM,Information Technology,2019,22258.0,-0.055,,,2581.0,2445.0,1.64,5001.0,4311.0,690.0,15365.0,30725.0,0.5,0.0796,92839.44,46.4,0.3908
QCOM,Information Technology,2020,22611.0,0.0159,,,621.0,-4964.0,-3.39,3908.0,3124.0,784.0,13437.0,,,,154951.54,-39.9,0.2279
QCOM,Information Technology,2021,24273.0,0.0735,,,7667.0,4386.0,3.59,7286.0,6399.0,887.0,15226.0,,,,187216.9,46.1,0.195
QCOM,Information Technology,2022,23531.0,-0.0306,,,6255.0,5198.0,4.52,5814.0,4407.0,1407.0,13701.0,,,,114806.24,22.6,0.3445
QCOM,Information Technology,2023,33566.0,0.4265,,,9789.0,9043.0,7.87,10536.0,8648.0,1888.0,13537.0,,,,154521.58,17.5,0.2742
QCOM,Information Technology,2024,44200.0,0.3168,,,15860.0,12936.0,11.37,9096.0,6834.0,2262.0,14484.0,,,,165452.44,13.1,0.2707
QCOM,Information Technology,2025,44284.0,,,,12355.0,5541.0,5.01,14012.0,,,14811.0,,,,,,
QCOM,Information Technology,2026,,,,,,,,,,,,,,,,,0.0423
RCL,Other,2011,5889.83,,,,488.51,152.49,0.71,844.88,-1632.67,2477.55,9150.12,6803.01,1.345,0.0224,4367.26,28.8,0.1175
RCL,Other,2012,6752.5,0.1465,,,802.63,515.65,2.37,1663.02,-524.17,2187.19,,7489.78,,0.0688,6123.66,12.0,0.1854
RCL,Other,2013,7537.26,0.1162,,,931.63,607.42,2.77,1455.74,282.11,1173.63,,7900.75,,0.0769,8759.14,14.6,0.22
RCL,Other,2014,7688.02,0.02,,,403.11,18.29,0.08,1381.73,90.23,1291.5,,8407.82,,0.0022,15599.24,894.7,0.1844
RCL,Other,2015,,,,,,,,,,,,,,,,,0.1815
RCL,Other,2016,8073.85,,,,941.86,764.15,3.43,1743.76,-67.64,1811.4,,8808.26,,0.0868,16372.17,21.5,0.2778
RCL,Other,2017,8299.07,0.0279,,,874.9,665.78,3.02,1946.37,333.03,1613.34,,8284.36,,0.0803999999999999,24058.24,36.3,0.2365
RCL,Other,2018,2008.56,-0.758,,,1477.2,1283.39,5.93,2516.69,22.33,2494.36,,8063.04,,0.1592,19758.0,15.5,0.3401
RCL,Other,2019,,,,,1744.06,1625.13,7.53,2874.57,2310.43,564.14,,9121.41,,0.1782,27564.64,17.1,0.2766
RCL,Other,2020,,,,,1894.8,1811.04,8.56,3479.14,-180.89,3660.03,,10702.3,,0.1692,15373.97,8.5,0.1282
RCL,Other,2021,,,,,2082.7,1878.89,8.95,3716.37,691.7,3024.66,,11105.46,,0.1692,15741.3,8.4,
RCL,Other,2022,,,,,-4601.56,-5797.46,-27.05,-3731.65,-5696.78,1965.13,,12163.85,,-0.4766,10356.45,-1.8,
RCL,Other,2023,,,,,-3870.0,-5260.0,-20.89,-1878.0,-4108.0,2230.0,,2869.0,,-1.8334,31898.04,-6.1,
RCL,Other,2024,,,,,-766.0,-2156.0,-8.45,481.0,-2229.0,2710.0,,4724.0,,-0.4564,57638.13,-26.7,0.0504
RCL,Other,2025,17935.0,,,,4910.0,4268.0,15.61,6465.0,1236.0,5229.0,18165.0,10037.0,1.8098,42.5227,,,
RCL,Other,2026,,,,,,,,,,,,,,,,,0.0630999999999999
REG,Other,2011,121.84,,,,,,0.14,,,,2094.47,,,,,157.6,1.0072
REG,Other,2012,123.05,0.0098999999999999,,,,,0.02,,,,1982.44,,,,,1438.3,0.7726000000000001
REG,Other,2013,120.53,-0.0205,,,,,0.14,,,,1941.89,,,,,209.2,0.7589
REG,Other,2014,120.38,-0.0012,,,,,0.17,,,,1854.7,,,,,245.5,0.5405
REG,Other,2015,140.4,0.1663,,,,,0.21,,,,2021.36,,,,,218.7,0.5069
REG,Other,2016,149.63,0.0657,,,,,0.49,,,,1864.29,,,,,97.5,0.5025
REG,Other,2017,264.75,0.7694,,,,,-0.26,,,,1642.42,,,,,-190.3,0.5092
REG,Other,2018,196.13,-0.2592,,,,,0.31,,,,3594.98,,,,,140.5,0.6118
REG,Other,2019,984.33,4.0187,,,,176.08,,469.78,469.78,,3715.21,6397.97,0.581,0.0275,,,0.5787
REG,Other,2020,1120.97,0.1388,,,,249.13,,610.33,610.33,,3919.54,6213.35,0.631,0.0401,,,0.7829999999999999
REG,Other,2021,1133.14,0.0109,,,,239.43,,621.27,621.27,,3923.08,5984.91,0.655,0.04,,,0.4607
REG,Other,2022,1016.17,-0.1032,,,,44.89,,499.12,499.12,,3718.94,6037.37,0.616,0.0074,,,0.5593
REG,Other,2023,1166.16,0.1476,,,,361.41,,659.39,659.39,,3726.75,6096.98,0.611,0.0593,,,0.5191
REG,Other,2024,1224.02,0.0496,,,896.79,482.87,,655.82,655.82,,4153.95,7032.69,0.591,0.0687,12857.87,,0.4677
REG,Other,2025,1553.52,,,,1123.44,527.46,,827.69,819.48,8.21,4739.3,6906.89,0.6862,7.6367,,,
REG,Other,2026,,,,,,,,,,,,,,,,,0.1167
REGN,Health Care,2011,379.27,,,,-74.1,-67.83,,-69.94,-167.25,97.32,,421.51,,-0.1609,4796.01,,
REGN,Health Care,2012,459.07,0.2104,,,-97.47,-104.47,-1.26,99.22,-0.47,99.69,,396.76,,-0.2633,,-134.7,
REGN,Health Care,2013,445.82,-0.0289,,,-205.16,-221.76,-2.45,-141.68,-198.9,57.22,,527.82,,-0.4201,,-111.4,
REGN,Health Care,2014,1378.48,2.092,,,457.71,750.27,6.75,-74.61,-123.95,49.34,,485.73,,1.5446,,60.3,
REGN,Health Care,2015,2104.74,0.5268999999999999,,,743.05,413.74,3.72,588.6,432.27,156.32,,1256.62,,0.3292,,144.7,
REGN,Health Care,2016,2819.56,0.3396,,,823.92,338.13,2.98,752.43,419.43,333.01,,1964.72,,0.1721,,122.2,
REGN,Health Care,2017,4103.73,0.4555,,,1251.92,636.06,5.52,1330.78,652.85,677.93,,2550.25,,0.2494,,67.6,
REGN,Health Care,2018,,,,,1330.7,895.5,7.7,1485.9,974.0,511.9,,3654.8,,0.245,,48.1,
REGN,Health Care,2019,,,,,2079.6,1198.5,10.34,1307.1,1034.5,272.6,,4449.3,,0.2694,,36.0,
REGN,Health Care,2020,,,,,2534.4,2444.4,21.29,2195.1,1812.0,383.1,0.0,6144.1,,0.3978,,22.5,
REGN,Health Care,2021,,,,,2209.8,2115.8,18.46,2430.0,2000.4,429.6,1978.5,8757.3,0.226,0.2416,,33.9,
REGN,Health Care,2022,,,,,3576.6,3513.2,30.52,2618.1,2003.5,614.6,1980.0,11089.7,0.179,0.3168,,23.4,
REGN,Health Care,2023,,,,,8946.8,8075.3,71.97,7081.3,6529.4,551.9,1981.4,11025.3,0.18,0.7323999999999999,,12.1,
REGN,Health Care,2024,,,,,4738.9,4338.4,38.22,5014.9,4424.8,590.1,1982.9,18768.8,0.106,0.2311,,18.5,
REGN,Health Care,2025,14342.9,,,,3577.9,4504.9,41.48,4978.9,4800.1,178.8,,31256.9,,14.4125,,,
REGN,Health Care,2026,,,,,,,,,,,,,,,,,0.0365
RF,Other,2011,,,,,,-1031.0,-1.27,2037.0,2037.0,,17127.0,16813.0,1.019,-0.0613,2773.83,-2.2,0.1711
RF,Other,2012,,,,,,-539.0,-0.62,4227.0,4227.0,,11177.0,17881.0,0.625,-0.0301,5747.46,-7.6,0.1025
RF,Other,2013,,,,,,-215.0,-0.34,4753.0,4753.0,,7435.0,16734.0,0.444,-0.0128,8248.26,-19.3,0.183
RF,Other,2014,,,,,,1120.0,0.71,2441.0,2441.0,,7012.0,16499.0,0.425,0.0679,9819.67,10.0,0.3038
RF,Other,2015,,,,,,1091.0,0.75,3745.0,3745.0,,5715.0,15422.0,0.371,0.0707,9218.71,8.8,0.4177
RF,Other,2016,,,,,,1147.0,0.79,2107.0,2107.0,,8359.0,15660.0,0.534,0.0732,13963.29,12.9,0.3013
RF,Other,2017,,,,,,1062.0,0.75,1599.0,1599.0,,7763.0,16873.0,0.46,0.0629,16529.86,16.6,0.303
RF,Other,2018,58.0,,,,,1163.0,0.87,2037.0,2037.0,,8632.0,16844.0,0.512,0.069,12388.35,11.3,0.5592
RF,Other,2019,60.0,0.0345,,,,1263.0,1.0,2297.0,2297.0,,14024.0,16664.0,0.842,0.0758,15606.48,13.2,0.5379999999999999
RF,Other,2020,71.0,0.1833,,,,1759.0,1.54,2275.0,2275.0,,9929.0,16192.0,0.613,0.1086,14133.41,8.4,0.5748
RF,Other,2021,79.0,0.1127,,,,1582.0,1.5,2581.0,2581.0,,3569.0,15090.0,0.237,0.1048,17985.78,12.1,0.4315
RF,Other,2022,,,,,,1094.0,1.03,2324.0,2324.0,,2407.0,16295.0,0.148,0.0670999999999999,17710.1,17.9,0.4809
RF,Other,2023,,,,,46.0,2521.0,2.49,3030.0,3030.0,,2284.0,18111.0,0.126,0.1392,16569.93,7.0,0.6093
RF,Other,2024,,,,,56.0,2245.0,2.28,3102.0,3102.0,,2330.0,18326.0,0.127,0.1225,20683.64,9.7,0.5316
RF,Other,2025,,,,,53.0,2156.0,2.3,2181.0,,,4134.0,19043.0,0.2171,11.3217,,,
RF,Other,2026,,,,,,,,,,,,,,,,,0.1134
RJF,Other,2011,2602.52,,,,,152.75,1.25,374.16,338.62,35.54,,2302.82,,0.0663,,13.4,0.2483
RJF,Other,2012,2979.52,0.1449,,,,228.28,1.83,-1021.39,-1043.68,22.29,,2587.62,,0.0882,,11.6,0.2003
RJF,Other,2013,3399.89,0.1411,,,,278.35,2.19,,,37.2,,3268.94,,0.0852,,13.3,0.1597
RJF,Other,2014,3897.9,0.1465,,,,295.87,2.2,,,77.52,1194.51,3662.92,0.326,0.0808,,14.7,0.1635
RJF,Other,2015,4595.8,0.179,,,,367.15,2.58,,,72.88,,4141.24,,0.0886999999999999,,12.8,0.1788
RJF,Other,2016,4965.46,0.0803999999999999,,,,480.25,3.32,507.59,447.44,60.15,,4522.03,,0.1062,5733.64,12.1,0.1633
RJF,Other,2017,5309.68,0.0693,,,,502.14,3.43,898.69,824.58,74.11,,4916.55,,0.1021,7413.27,15.3,0.1008
RJF,Other,2018,5521.12,0.0398,,,,529.35,3.65,-573.32,-695.05,121.73,,5581.71,,0.0948,6365.83,12.1,0.1992
RJF,Other,2019,6525.0,0.1818,,,,636.0,4.33,-125.0,-315.0,190.0,,6368.0,,0.0999,7868.37,12.5,0.2562
RJF,Other,2020,7476.0,0.1457,,,,857.0,5.75,884.0,750.0,134.0,,6581.0,,0.1302,8128.29,10.3,0.1506
RJF,Other,2021,8023.0,0.0732,,,,1034.0,4.78,577.0,439.0,138.0,,7114.0,,0.1453,19263.55,19.7,0.1327
RJF,Other,2022,8168.0,0.0181,,,,818.0,3.88,4073.0,3949.0,124.0,,8245.0,,0.0992,20876.28,26.2,0.2105
RJF,Other,2023,9910.0,0.2133,,,,1403.0,6.63,6647.0,6573.0,74.0,,9458.0,,0.1483,22061.26,16.2,0.1906
RJF,Other,2024,11308.0,0.1411,,,,1509.0,6.98,72.0,-19.0,91.0,,10214.0,,0.1477,31315.53,21.8,0.1064
RJF,Other,2025,15912.0,,,,,2135.0,10.3,2434.0,2246.0,188.0,,12503.0,,17.0759,,,
RJF,Other,2026,,,,,,,,,,,,,,,,,0.0905
RL,Other,2011,,,2899.1,,706.9,479.5,4.73,906.5,705.2,201.3,291.9,2735.1,0.107,0.1753,10599.92,22.7,0.0896
RL,Other,2012,,,3318.3,,845.1,567.6,5.75,688.7,433.7,255.0,274.4,3116.6,0.088,0.1821,11261.59,20.4,0.1432
RL,Other,2013,,,3998.0,,1039.0,681.0,7.13,885.0,613.0,272.0,267.0,3305.0,0.081,0.2061,12964.49,19.6,0.1759
RL,Other,2014,,,,,,,,,,,,,,,,,0.1457
RL,Other,2015,,,4156.0,,1127.0,750.0,8.0,1019.0,743.0,276.0,,3653.0,,0.2053,8268.6,11.3,0.265
RL,Other,2016,,,4310.0,,1130.0,776.0,8.43,907.0,517.0,390.0,,3785.0,0.062,0.205,6793.31,8.9,0.3204
RL,Other,2017,,,4377.9,,1035.4,702.2,7.88,893.3,502.1,391.2,,4034.3,0.029,0.1741,7769.83,11.2,0.2724
RL,Other,2018,,,4186.7,,582.8,396.4,4.62,1016.7,599.0,417.7,,3891.6,,0.1019,7631.97,19.4,0.3182
RL,Other,2019,6652.8,,3651.1,0.5488000000000001,-92.3,-99.3,-1.2,952.6,668.6,284.0,,3743.5,0.003,-0.0265,8601.25,-86.7,0.3103
RL,Other,2020,6182.3,-0.0707,3751.7,0.6068,498.2,162.8,1.97,975.1,813.5,161.6,,3299.6,,0.0493,7638.49,47.5,0.0883
RL,Other,2021,6313.0,0.0211,3886.0,0.6156,561.8,430.9,5.27,783.8,586.1,197.7,,3457.4,0.137,0.1246,8736.97,20.6,0.2285
RL,Other,2022,6159.8,-0.0243,3653.3,0.5931000000000001,317.0,384.3,4.98,754.6,484.3,270.3,,3287.2,,0.1169,7516.91,19.9,0.3555
RL,Other,2023,4400.8,-0.2856,2861.4,0.6502,-43.6,-121.1,-1.65,380.9,273.1,107.8,,2693.1,,-0.045,10213.58,-84.2,0.2591
RL,Other,2024,6218.5,0.413,4147.5,0.667,798.4,600.1,8.07,715.9,549.0,166.9,,2604.4,,0.2304,16546.59,28.1,0.1707
RL,Other,2025,6443.6,0.0362,4165.8,0.6465000000000001,704.2,522.7,7.58,411.0,193.5,217.5,,2536.0,,0.2061,23813.59,46.4,0.1216
RL,Other,2026,8114.5,,5669.2,69.8651,1179.2,941.1,15.11,1154.2,1111.2,43.0,,2841.4,,33.121,,,
RMD,Other,2011,,,553.8,,190.31,146.45,0.95,238.88,129.19,109.69,121.69,,,,3177.74,22.1,
RMD,Other,2012,,,655.48,,240.38,190.09,1.23,188.21,131.36,56.85,100.16,,,,5257.48,28.2,0.1177
RMD,Other,2013,,,741.33,,266.92,226.99,1.44,283.19,216.58,66.61,250.84,,,,5673.12,27.7,0.2523
RMD,Other,2014,1368.52,,820.74,0.5997,294.41,254.85,1.71,,,47.13,300.79,1730.74,0.174,0.1472,6900.02,28.4,0.2618
RMD,Other,2015,1514.46,0.1066,940.66,0.6211,354.82,307.13,2.1,,,63.58,300.79,1607.63,0.187,0.191,6661.04,22.6,0.2932
RMD,Other,2016,1554.97,0.0268,989.79,0.6365,405.09,345.27,2.39,,,72.72,,1610.52,0.186,0.2144,7869.91,23.4,0.2699
RMD,Other,2017,1678.91,0.0797,1011.4,0.6024,409.24,352.89,2.47,,,62.5,,1758.25,0.17,0.2007,10958.2,31.5,0.2095
RMD,Other,2018,1838.71,0.0951999999999999,1066.5,0.58,428.95,352.41,2.49,547.93,489.4,58.53,1090.08,1587.31,0.687,0.222,15105.81,42.7,0.1626
RMD,Other,2019,2066.74,0.124,1201.74,0.5815,425.8,342.28,2.4,414.05,351.83,62.22,281.45,1694.83,0.166,0.202,20896.7,61.0,0.1245
RMD,Other,2020,2340.2,0.1323,1334.9,0.5704,541.83,315.59,2.19,505.03,442.44,62.58,1270.85,1960.27,0.648,0.161,29103.94,92.5,0.0924
RMD,Other,2021,,,1494.07,,579.26,404.59,2.8,459.05,390.34,68.71,1176.12,2058.98,0.571,0.1965,36225.66,89.3,0.0778
RMD,Other,2022,,,1717.79,,809.66,621.67,4.27,802.25,706.92,95.33,655.35,2072.19,0.316,0.3,29325.87,47.2,0.1025
RMD,Other,2023,,,1839.1,,903.68,474.5,3.24,736.72,634.01,102.71,775.24,2497.03,0.31,0.19,24601.99,51.9,0.1314
RMD,Other,2024,,,2024.31,,1000.29,779.44,5.3,351.15,216.31,134.84,1441.14,2885.68,0.499,0.2701,33159.5,42.5,0.1075
RMD,Other,2025,5146.33,,3054.97,59.3621,1685.36,1400.72,9.51,1751.59,1661.73,89.86,658.39,5967.86,0.1103,23.4711,,,
RMD,Other,2026,,,,,,,,,,,,,,,,,0.0732
ROK,Industrials,2011,,,1569.5,,,220.7,1.55,,,98.0,,1316.4,,0.1677,7864.96,35.4,0.3387
ROK,Industrials,2012,,,1936.4,,,464.3,3.22,,,99.4,,1460.4,,0.3179,9147.63,20.0,0.3337
ROK,Industrials,2013,,,2390.4,,,697.8,4.8,,,120.1,,1748.0,,0.3992,13110.86,19.3,0.2711
ROK,Industrials,2014,,,2522.7,,,737.0,5.13,,,139.6,,1851.7,,0.398,12616.89,17.3,0.3226
ROK,Industrials,2015,,,2573.8,,,756.3,5.36,,,146.2,,2585.5,,0.2925,11741.63,15.7,0.3822
ROK,Industrials,2016,,,2753.9,,,826.8,5.91,,,141.0,,2658.1,,0.311,15674.57,19.1,0.3119
ROK,Industrials,2017,,,2703.1,,,827.6,6.09,,,122.9,1964.9,2256.8,0.871,0.3667,22981.95,27.6,0.2223
ROK,Industrials,2018,5879.5,,2475.5,0.421,,729.7,5.56,,,116.9,1843.8,1990.1,0.926,0.3667,17409.23,23.6,0.3326
ROK,Industrials,2019,,,2667.9,,,825.7,6.35,1034.0,892.3,141.7,1776.2,1990.1,0.893,0.4149,23291.48,28.5,0.2602
ROK,Industrials,2020,,,2884.9,,,535.5,4.21,1300.0,1174.5,125.5,2256.9,404.2,5.584,1.3248,29364.74,54.3,0.2167
ROK,Industrials,2021,,,2900.1,,,695.8,5.83,1182.0,1049.2,132.8,,1027.8,0.024,0.677,39077.32,55.4,0.1609
ROK,Industrials,2022,,,2595.2,,,1023.4,8.77,1120.5,1006.6,113.9,,2389.6,0.213,0.4283,28108.26,27.7,0.2243
ROK,Industrials,2023,,,2897.7,,,1358.1,11.58,1261.0,1140.7,120.3,,2725.6,0.132,0.4983,34618.77,25.7,0.1929
ROK,Industrials,2024,,,3102.0,,,932.2,7.97,823.1,823.1,,,3561.6,0.027,0.2617,32405.81,35.1,0.2174
ROK,Industrials,2025,8342.0,,4016.0,48.1419,1703.0,869.0,7.67,1544.0,1488.0,56.0,2614.0,3654.0,0.7154,23.7822,,,
ROK,Industrials,2026,,,,,,,,,,,,,,,,,0.073
